Date,Close,signals,close_position
5/27/2008,1.569095,,
5/28/2008,1.565607,,
5/29/2008,1.551807,,
5/30/2008,1.554098,,
6/2/2008,1.554606,,
6/3/2008,1.545022,,
6/4/2008,1.543258,long,1
6/5/2008,1.558895,,
6/6/2008,1.578507,short,1
6/9/2008,1.564358,,
6/10/2008,1.546408,,
6/11/2008,1.555791,,
6/12/2008,1.546097,,
6/13/2008,1.536901,long,1
6/16/2008,1.547389,,
6/17/2008,1.552193,,
6/18/2008,1.553808,,
6/19/2008,1.550989,,
6/20/2008,1.562793,,
6/23/2008,1.552289,,
6/24/2008,1.557002,,
6/25/2008,1.567398,,
6/26/2008,1.575299,,
6/27/2008,1.575299,,
6/30/2008,1.575002,,
7/1/2008,null,,
7/2/2008,1.587806,short,1
7/3/2008,1.570007,,
7/4/2008,1.571388,,
7/7/2008,1.572006,,
7/8/2008,1.53339,long,1
7/9/2008,1.573589,,
7/10/2008,1.578507,,
7/11/2008,1.594896,short,1
7/14/2008,1.589092,,
7/15/2008,1.589901,,
7/16/2008,1.582203,,1
7/17/2008,1.58559,,
7/18/2008,1.585389,,
7/21/2008,1.591394,short,
7/22/2008,1.579205,,
7/23/2008,1.569243,,
7/24/2008,1.568874,,
7/25/2008,1.5673,,
7/28/2008,1.574134,,
7/29/2008,1.55909,,
7/30/2008,1.557366,,
7/31/2008,1.559308,,
8/1/2008,null,,
8/4/2008,null,,
8/5/2008,null,,
8/6/2008,null,,
8/7/2008,null,,
8/8/2008,1.504891,,
8/11/2008,null,,
8/12/2008,null,,
8/13/2008,null,,
8/14/2008,null,,
8/15/2008,null,,
8/18/2008,null,,
8/19/2008,null,,
8/20/2008,null,,
8/21/2008,null,,
8/22/2008,null,,
8/25/2008,null,,
8/26/2008,1.464794,,
8/27/2008,1.472581,,
8/28/2008,1.47141,,
8/29/2008,1.467093,,
9/1/2008,1.457492,,
9/2/2008,1.451589,,
9/3/2008,1.448604,,
9/4/2008,1.426493,,1
9/5/2008,1.427491,,
9/8/2008,1.505004,short,
9/9/2008,1.414847,,
9/10/2008,1.398406,,
9/11/2008,1.3996,,1
9/12/2008,1.423994,,
9/15/2008,1.4269,,
9/16/2008,1.413507,,
9/17/2008,1.432932,,
9/18/2008,1.430492,,
9/19/2008,1.441795,,
9/22/2008,1.479596,,
9/23/2008,1.469292,,
9/24/2008,1.463315,,
9/25/2008,1.464193,,
9/26/2008,1.459897,,
9/29/2008,1.439325,,
9/30/2008,1.409642,,
10/1/2008,1.40162,,
10/2/2008,1.380796,,
10/3/2008,1.378493,,
10/6/2008,1.350494,,
10/7/2008,1.358806,,
10/8/2008,1.495707,,
10/9/2008,1.359804,,
10/10/2008,1.3398,,
10/13/2008,1.362194,,
10/14/2008,1.361804,,
10/15/2008,1.344393,,
10/16/2008,1.349,,
10/17/2008,1.3423,,
10/20/2008,1.331327,,
10/21/2008,1.306114,,
10/22/2008,1.281673,,
10/23/2008,1.294498,,
10/24/2008,1.262993,,
10/27/2008,1.246463,,
10/28/2008,1.280902,,
10/29/2008,1.295924,,
10/30/2008,1.286803,,
10/31/2008,1.270196,,
11/3/2008,1.261798,,
11/4/2008,1.298398,,
11/5/2008,1.291806,,
11/6/2008,1.269503,,
11/7/2008,1.271407,,
11/10/2008,1.274795,,
11/11/2008,1.251596,,
11/12/2008,1.245904,,
11/13/2008,1.278871,,
11/14/2008,1.2597,,
11/17/2008,1.264398,,
11/18/2008,1.263695,,
11/19/2008,1.250531,,
11/20/2008,1.243905,,
11/21/2008,1.259097,,
11/24/2008,1.291773,,
11/25/2008,1.303407,,
11/26/2008,1.289923,,
11/27/2008,1.289507,,
11/28/2008,1.269793,,
12/1/2008,1.259906,,
12/2/2008,1.271326,,
12/3/2008,1.270793,,
12/4/2008,1.2774,,
12/5/2008,1.271698,,
12/8/2008,1.491803,,
12/9/2008,1.292608,,
12/10/2008,1.301406,,
12/11/2008,1.332996,,
12/12/2008,1.335399,,
12/15/2008,1.3696,,
12/16/2008,1.406193,,
12/17/2008,1.440839,,
12/18/2008,1.429307,,
12/19/2008,1.392603,,
12/22/2008,1.395907,,
12/23/2008,1.393787,,
12/24/2008,1.400894,,
12/25/2008,1.401502,,
12/26/2008,1.402702,,
12/29/2008,1.403903,,
12/30/2008,1.414007,,
12/31/2008,1.397995,,
1/1/2009,1.399894,,
1/2/2009,1.392292,,
1/5/2009,1.364592,,
1/6/2009,1.351004,,
1/7/2009,1.3611,,
1/8/2009,1.369901,,
1/9/2009,1.345497,,
1/12/2009,1.336005,,
1/13/2009,1.320202,,
1/14/2009,1.321702,,
1/15/2009,1.315807,,
1/16/2009,1.329204,,
1/19/2009,1.309397,,
1/20/2009,1.288494,,
1/21/2009,1.300508,,
1/22/2009,1.300678,,
1/23/2009,1.296496,,
1/26/2009,1.319192,,
1/27/2009,1.321598,,
1/28/2009,1.315322,,
1/29/2009,1.293795,,
1/30/2009,1.283697,,
2/2/2009,1.281493,,
2/3/2009,1.301287,,
2/4/2009,1.285562,,
2/5/2009,1.279116,,
2/6/2009,1.292708,,
2/9/2009,1.295908,,
2/10/2009,1.291406,,
2/11/2009,1.286803,,
2/12/2009,1.289092,,
2/13/2009,1.286604,,
2/16/2009,1.279902,,
2/17/2009,1.258194,,
2/18/2009,1.256897,,
2/19/2009,1.265903,,
2/20/2009,1.293293,,
2/23/2009,1.267813,,
2/24/2009,1.287399,,
2/25/2009,1.272426,,
2/26/2009,1.272054,,
2/27/2009,1.267893,,
3/2/2009,1.256408,,
3/3/2009,1.25318,,
3/4/2009,1.263807,,
3/5/2009,1.254674,,
3/6/2009,1.263807,,
3/9/2009,1.262276,,
3/10/2009,1.271666,,
3/11/2009,1.280672,,
3/12/2009,1.28989,,
3/13/2009,1.292992,,
3/16/2009,1.297606,,
3/17/2009,1.303322,,
3/18/2009,1.348399,,
3/19/2009,1.366195,,
3/20/2009,1.358197,,
3/23/2009,1.362045,,
3/24/2009,1.348127,,
3/25/2009,1.3577,,
3/26/2009,1.35307,,
3/27/2009,1.329204,,
3/30/2009,1.318618,,
3/31/2009,1.324696,,
4/1/2009,1.3241,,
4/2/2009,1.346692,,
4/3/2009,1.348909,,
4/6/2009,1.340572,,
4/7/2009,1.327739,,
4/8/2009,1.325135,,
4/9/2009,1.315997,,
4/10/2009,1.317593,,
4/13/2009,1.336398,,
4/14/2009,1.327404,,
4/15/2009,1.322594,,
4/16/2009,1.318044,,
4/17/2009,1.304495,,
4/20/2009,1.292892,,
4/21/2009,1.293494,,
4/22/2009,1.300576,,
4/23/2009,1.314095,,
4/24/2009,1.325803,,
4/27/2009,1.301897,,
4/28/2009,1.313094,,
4/29/2009,1.326594,,
4/30/2009,1.323522,,
5/1/2009,1.326805,,
5/4/2009,1.341868,,
5/5/2009,1.331593,,
5/6/2009,1.331292,,
5/7/2009,1.339208,,
5/8/2009,1.363903,,
5/11/2009,1.358991,,
5/12/2009,1.364498,,
5/13/2009,1.358862,,
5/14/2009,1.363605,,
5/15/2009,1.350202,,
5/18/2009,1.355803,,
5/19/2009,1.363234,,
5/20/2009,1.377297,,
5/21/2009,1.390608,,
5/22/2009,1.400305,,
5/25/2009,1.400697,,
5/26/2009,1.399404,,
5/27/2009,1.383394,,
5/28/2009,1.393107,,
5/29/2009,1.415709,,
6/1/2009,1.41639,,
6/2/2009,1.430861,,
6/3/2009,1.414968,,
6/4/2009,1.417796,,
6/5/2009,1.397194,,
6/8/2009,1.390298,,
6/9/2009,1.406331,,
6/10/2009,1.398386,,
6/11/2009,1.411094,,
6/12/2009,1.400109,,
6/15/2009,1.378493,,
6/16/2009,1.382992,,
6/17/2009,1.393806,,
6/18/2009,1.391498,,
6/19/2009,1.3947,,
6/22/2009,1.38652,,
6/23/2009,1.407202,,
6/24/2009,1.394097,,
6/25/2009,1.398562,,
6/26/2009,1.405304,,
6/29/2009,1.408609,,
6/30/2009,1.403883,,
7/1/2009,1.414087,,
7/2/2009,1.395751,,
7/3/2009,1.396005,,
7/6/2009,1.397702,,
7/7/2009,1.391595,,
7/8/2009,1.387906,,
7/9/2009,1.4028,,
7/10/2009,1.393398,,
7/13/2009,1.399012,,
7/14/2009,1.397155,,
7/15/2009,1.410199,,
7/16/2009,1.414107,,
7/17/2009,1.410497,,
7/20/2009,1.421181,,
7/21/2009,1.41985,,
7/22/2009,1.420596,,
7/23/2009,1.41633,,
7/24/2009,1.421202,,
7/27/2009,1.424704,,
7/28/2009,1.414607,,
7/29/2009,1.401463,,
7/30/2009,1.40849,,
7/31/2009,1.426005,,
8/3/2009,1.441192,,
8/4/2009,1.441961,,
8/5/2009,1.441171,,
8/6/2009,1.437298,,
8/7/2009,1.419104,,
8/10/2009,1.413108,,
8/11/2009,1.415008,,
8/12/2009,1.421707,,
8/13/2009,1.427593,,
8/14/2009,1.420697,,
8/17/2009,1.410596,,
8/18/2009,1.416511,,
8/19/2009,1.425395,,
8/20/2009,1.426005,,
8/21/2009,1.43209,,
8/24/2009,1.429307,,
8/25/2009,1.428408,,
8/26/2009,1.423629,,
8/27/2009,1.437298,,
8/28/2009,1.435998,,
8/31/2009,1.434268,,
9/1/2009,1.421202,,
9/2/2009,1.427409,,
9/3/2009,1.425639,,
9/4/2009,1.429409,,
9/7/2009,1.433199,,
9/8/2009,1.45041,,
9/9/2009,1.454799,,
9/10/2009,1.45813,,
9/11/2009,1.458002,,
9/14/2009,1.464322,,
9/15/2009,1.467093,,
9/16/2009,1.471194,,
9/17/2009,1.473297,,
9/18/2009,1.471605,,
9/21/2009,1.468407,,
9/22/2009,1.481196,,
9/23/2009,1.472602,,
9/24/2009,1.465094,,
9/25/2009,1.468493,,
9/28/2009,1.462159,,
9/29/2009,1.459172,,
9/30/2009,1.465502,,
10/1/2009,1.451589,,
10/2/2009,1.459002,,
10/5/2009,1.465996,,
10/6/2009,1.472169,,
10/7/2009,1.471151,,
10/8/2009,1.478131,,
10/9/2009,1.473405,,
10/12/2009,1.47929,,
10/13/2009,1.484605,,
10/14/2009,1.493206,,
10/15/2009,1.495595,,
10/16/2009,1.490802,,
10/19/2009,1.496491,,
10/20/2009,1.493451,,
10/21/2009,1.50069,,
10/22/2009,1.504189,,
10/23/2009,1.501006,,
10/26/2009,1.486171,,
10/27/2009,1.481701,,
10/28/2009,1.4718,,
10/29/2009,1.48401,,
10/30/2009,1.473297,,
11/2/2009,1.47741,,
11/3/2009,1.473101,,
11/4/2009,1.4869,,
11/5/2009,1.487807,,
11/6/2009,1.484891,,
11/9/2009,1.500803,,
11/10/2009,1.498981,,
11/11/2009,1.498397,,
11/12/2009,1.485685,,
11/13/2009,1.490891,,
11/16/2009,1.498374,,
11/17/2009,1.487697,,
11/18/2009,1.495394,,
11/19/2009,1.491625,,
11/20/2009,1.486392,,
11/23/2009,1.4962,,
11/24/2009,1.49667,,
11/25/2009,1.512791,,
11/26/2009,1.497297,,
11/27/2009,1.499093,,
11/30/2009,1.503895,,
12/1/2009,1.509001,,
12/2/2009,1.506977,,
12/3/2009,1.506546,,
12/4/2009,1.485707,,
12/7/2009,1.48412,,
12/8/2009,1.469702,,
12/9/2009,1.473796,,
12/10/2009,1.472949,,
12/11/2009,1.461903,,
12/14/2009,1.465695,,
12/15/2009,1.454207,,
12/16/2009,1.452602,,
12/17/2009,1.4347,,
12/18/2009,1.434905,,
12/21/2009,1.428674,,
12/22/2009,1.425436,,
12/23/2009,1.43361,,
12/24/2009,1.438497,,
12/25/2009,1.439906,,
12/28/2009,1.437505,,
12/29/2009,1.434309,,
12/30/2009,1.434206,,
12/31/2009,1.432706,,
1/1/2010,1.438994,,
1/4/2010,1.442398,,
1/5/2010,1.436596,,
1/6/2010,1.440403,,
1/7/2010,1.431803,,
1/8/2010,1.441109,,
1/11/2010,1.451126,,
1/12/2010,1.44766,,
1/13/2010,1.452391,,
1/14/2010,1.44999,,
1/15/2010,1.439097,,
1/18/2010,1.440673,,
1/19/2010,1.428102,,
1/20/2010,1.411034,,
1/21/2010,1.409702,,
1/22/2010,1.414107,,
1/25/2010,1.415008,,
1/26/2010,1.408232,,
1/27/2010,1.403095,,
1/28/2010,1.396804,,
1/29/2010,1.386693,,
2/1/2010,1.392699,,
2/2/2010,1.397624,,
2/3/2010,1.390105,,
2/4/2010,1.374495,,
2/5/2010,1.368008,,
2/8/2010,1.365467,,
2/9/2010,1.378208,,
2/10/2010,1.375327,,
2/11/2010,1.368176,,
2/12/2010,1.363494,,
2/15/2010,1.360304,,
2/16/2010,1.376709,,
2/17/2010,1.360692,,
2/18/2010,1.346149,,
2/19/2010,1.361507,,
2/22/2010,1.360563,,
2/23/2010,1.352704,,
2/24/2010,1.354316,,
2/25/2010,1.353601,,
2/26/2010,1.363104,,
3/1/2010,1.356208,,
3/2/2010,1.362064,,
3/3/2010,1.370163,,
3/4/2010,1.3584,,
3/5/2010,1.362899,,
3/8/2010,1.361693,,
3/9/2010,1.360692,,
3/10/2010,1.364331,,
3/11/2010,1.368532,,
3/12/2010,1.376993,,
3/15/2010,1.367746,,
3/16/2010,1.376879,,
3/17/2010,1.373834,,
3/18/2010,1.361396,,
3/19/2010,1.353693,,
3/22/2010,1.356705,,
3/23/2010,1.346801,,
3/24/2010,1.333102,,
3/25/2010,1.330707,,
3/26/2010,1.341004,,
3/29/2010,1.348109,,
3/30/2010,1.342408,,
3/31/2010,1.350804,,
4/1/2010,1.3584,,
4/2/2010,1.350494,,
4/5/2010,1.348909,,
4/6/2010,1.340195,,
4/7/2010,1.334846,,
4/8/2010,1.336112,,
4/9/2010,1.350093,,
4/12/2010,1.359601,,
4/13/2010,1.360859,,
4/14/2010,1.365598,,
4/15/2010,1.357405,,
4/16/2010,1.350402,,
4/19/2010,1.348727,,
4/20/2010,1.343508,,
4/21/2010,1.338993,,
4/22/2010,1.326999,,
4/23/2010,1.338401,,
4/26/2010,1.340123,,
4/27/2010,1.317072,,
4/28/2010,1.321283,,
4/29/2010,1.326295,,
4/30/2010,1.329805,,
5/3/2010,1.319993,,
5/4/2010,1.296395,,
5/5/2010,1.281493,,
5/6/2010,1.263296,,
5/7/2010,1.275608,,
5/10/2010,1.277923,,
5/11/2010,1.262993,,
5/12/2010,1.263903,,
5/13/2010,1.254107,,
5/14/2010,1.236002,,
5/17/2010,1.239296,,
5/18/2010,1.217893,,
5/19/2010,1.239342,,
5/20/2010,1.247894,,
5/21/2010,1.256708,,
5/24/2010,1.234995,,
5/25/2010,1.234598,,
5/26/2010,1.2173,,
5/27/2010,1.234797,,
5/28/2010,1.227401,,
5/31/2010,1.228788,,
6/1/2010,1.223301,,
6/2/2010,1.2239,,
6/3/2010,1.216945,,
6/4/2010,1.197103,,
6/7/2010,1.192293,,
6/8/2010,1.197203,,
6/9/2010,1.199199,,
6/10/2010,1.210903,,
6/11/2010,1.211402,,
6/14/2010,1.221807,,
6/15/2010,1.231906,,
6/16/2010,1.231194,,
6/17/2010,1.238206,,
6/18/2010,1.239296,,
6/21/2010,1.231603,,
6/22/2010,1.227506,,
6/23/2010,1.231906,,
6/24/2010,1.233745,,
6/25/2010,1.237302,,
6/28/2010,1.227702,,
6/29/2010,1.218635,,
6/30/2010,1.223002,,
7/1/2010,1.25075,,
7/2/2010,1.257103,,
7/5/2010,1.253698,,
7/6/2010,1.262403,,
7/7/2010,1.263312,,
7/8/2010,1.269406,,
7/9/2010,1.264398,,
7/12/2010,1.259002,,
7/13/2010,1.272087,,
7/14/2010,1.274048,,
7/15/2010,1.292858,,
7/16/2010,1.293193,,
7/19/2010,1.293946,,
7/20/2010,1.289308,,
7/21/2010,1.276797,,
7/22/2010,1.290306,,
7/23/2010,1.291306,,
7/26/2010,1.2999,,
7/27/2010,1.299089,,
7/28/2010,1.299224,,
7/29/2010,1.307805,,
7/30/2010,1.3039,,
8/2/2010,1.317593,,
8/3/2010,1.322506,,
8/4/2010,1.322506,,
8/5/2010,1.315807,,
8/6/2010,1.318131,,
8/9/2010,1.328568,,
8/10/2010,1.322996,,
8/11/2010,1.318496,,
8/12/2010,1.284406,,
8/13/2010,1.282989,,
8/16/2010,1.27709,,
8/17/2010,1.281197,,
8/18/2010,1.287996,,
8/19/2010,1.285645,,
8/20/2010,1.280803,,
8/23/2010,1.271003,,
8/24/2010,1.263504,,
8/25/2010,1.263296,,
8/26/2010,1.2664,,
8/27/2010,1.270648,,
8/30/2010,1.275396,,
8/31/2010,1.266592,,
9/1/2010,1.26873,,
9/2/2010,1.280295,,
9/3/2010,1.282594,,
9/6/2010,1.289407,,
9/7/2010,1.286836,,
9/8/2010,1.267797,,
9/9/2010,1.273204,,
9/10/2010,1.269309,,
9/13/2010,1.271698,,
9/14/2010,1.2872,,
9/15/2010,1.299174,,
9/16/2010,1.301507,,
9/17/2010,1.3076,,
9/20/2010,1.304393,,
9/21/2010,1.306694,,
9/22/2010,1.325697,,
9/23/2010,1.3391,,
9/24/2010,1.331913,,
9/27/2010,1.347909,,
9/28/2010,1.343905,,
9/29/2010,1.357092,,
9/30/2010,1.362806,,
10/1/2010,1.362212,,
10/4/2010,1.377695,,
10/5/2010,1.367409,,
10/6/2010,1.383394,,
10/7/2010,1.392002,,
10/8/2010,1.392796,,
10/11/2010,1.397761,,
10/12/2010,1.388021,,
10/13/2010,1.391692,,
10/14/2010,1.396726,,
10/15/2010,1.407202,,
10/18/2010,1.396433,,
10/19/2010,1.393592,,
10/20/2010,1.373909,,
10/21/2010,1.396317,,
10/22/2010,1.391692,,
10/25/2010,1.394408,,
10/26/2010,1.394895,,
10/27/2010,1.385425,,
10/28/2010,1.377809,,
10/29/2010,1.377809,,
11/1/2010,1.397507,,
11/2/2010,1.391091,,
11/3/2010,1.403607,,
11/4/2010,1.412729,,
11/5/2010,1.422799,,
11/8/2010,1.407578,,
11/9/2010,1.386963,,
11/10/2010,1.377202,,
11/11/2010,1.377562,,
11/12/2010,1.362101,,
11/15/2010,1.369319,,
11/16/2010,1.357478,,
11/17/2010,1.349054,,
11/18/2010,1.355399,,
11/19/2010,1.365728,,
11/22/2010,1.374438,,
11/23/2010,1.360193,,
11/24/2010,1.338634,,
11/25/2010,1.335791,,
11/26/2010,1.333974,,
11/29/2010,1.323802,,
11/30/2010,1.310393,,
12/1/2010,1.299207,,
12/2/2010,1.312491,,
12/3/2010,1.321598,,
12/6/2010,1.341598,,
12/7/2010,1.328692,,
12/8/2010,1.324468,,
12/9/2010,1.325082,,
12/10/2010,1.324205,,
12/13/2010,1.319714,,
12/14/2010,1.339549,,
12/15/2010,1.336095,,
12/16/2010,1.322401,,
12/17/2010,1.323995,,
12/20/2010,1.3165,,
12/21/2010,1.311802,,
12/22/2010,1.309003,,
12/23/2010,1.311544,,
12/24/2010,1.312715,,
12/27/2010,1.307976,,
12/28/2010,1.318965,,
12/29/2010,1.308627,,
12/30/2010,1.322454,,
12/31/2010,1.330123,,
1/3/2011,1.335791,,
1/4/2011,1.335684,,
1/5/2011,1.332108,,
1/6/2011,1.315686,,
1/7/2011,1.297993,,
1/10/2011,1.289507,,
1/11/2011,1.296496,,
1/12/2011,1.298398,,
1/13/2011,1.312836,,
1/14/2011,1.335327,,
1/17/2011,1.338025,,
1/18/2011,1.328392,,
1/19/2011,1.337811,,
1/20/2011,1.345207,,
1/21/2011,1.346801,,
1/24/2011,1.361953,,
1/25/2011,1.364405,,
1/26/2011,1.368607,,
1/27/2011,1.371009,,
1/28/2011,1.372307,,
1/31/2011,1.357276,,
2/1/2011,1.371385,,
2/2/2011,1.382992,,
2/3/2011,1.381788,,
2/4/2011,1.362454,,
2/7/2011,1.357497,,
2/8/2011,1.359194,,
2/9/2011,1.362695,,
2/10/2011,1.3721,,
2/11/2011,1.360193,,
2/14/2011,1.351004,,
2/15/2011,1.348109,,
2/16/2011,1.349856,,
2/17/2011,1.357534,,
2/18/2011,1.362602,,
2/21/2011,1.371347,,
2/22/2011,1.368232,,
2/23/2011,1.367372,,
2/24/2011,1.376406,,
2/25/2011,1.381998,,
2/28/2011,1.373438,,
3/1/2011,1.382151,,
3/2/2011,1.377183,,
3/3/2011,1.386655,,
3/4/2011,1.395888,,
3/7/2011,1.399071,,
3/8/2011,1.396394,,
3/9/2011,1.389796,,
3/10/2011,1.390221,,
3/11/2011,1.380129,,
3/14/2011,1.393456,,
3/15/2011,1.399208,,
3/16/2011,1.398621,,
3/17/2011,1.388484,,
3/18/2011,1.403292,,
3/21/2011,1.417053,,
3/22/2011,1.421707,,
3/23/2011,1.416812,,
3/24/2011,1.410596,,
3/25/2011,1.417193,,
3/28/2011,1.402603,,
3/29/2011,1.407975,,
3/30/2011,1.411114,,
3/31/2011,1.41213,,
4/1/2011,1.415869,,
4/4/2011,1.422333,,
4/5/2011,1.42201,,
4/6/2011,1.421909,,
4/7/2011,1.433527,,
4/8/2011,1.430206,,
4/11/2011,1.446215,,
4/12/2011,1.443793,,
4/13/2011,1.447639,,
4/14/2011,1.44421,,
4/15/2011,1.44321,,
4/18/2011,1.441296,,
4/19/2011,1.422394,,
4/20/2011,1.433795,,
4/21/2011,1.4514,,
4/22/2011,1.455498,,
4/25/2011,1.45571,,
4/26/2011,1.457896,,
4/27/2011,1.468795,,
4/28/2011,1.478,,
4/29/2011,1.484406,,
5/2/2011,1.479399,,
5/3/2011,1.482382,,
5/4/2011,1.483327,,
5/5/2011,1.482975,,
5/6/2011,1.45444,,
5/9/2011,1.435297,,
5/10/2011,1.437608,,
5/11/2011,1.441109,,
5/12/2011,1.4211,,
5/13/2011,1.423792,,
5/16/2011,1.407796,,
5/17/2011,1.415809,,
5/18/2011,1.4269,,
5/19/2011,1.425517,,
5/20/2011,1.431619,,
5/23/2011,1.410576,,
5/24/2011,1.403666,,
5/25/2011,1.4099,,
5/26/2011,1.40849,,
5/27/2011,1.413507,,
5/30/2011,1.429736,,
5/31/2011,1.432234,,
6/1/2011,1.442793,,
6/2/2011,1.434494,,
6/3/2011,1.448604,,
6/6/2011,1.465502,,
6/7/2011,1.4583,,
6/8/2011,1.468601,,
6/9/2011,1.460195,,
6/10/2011,1.451568,,
6/13/2011,1.43326,,
6/14/2011,1.441691,,
6/15/2011,1.445003,,
6/16/2011,1.418198,,
6/17/2011,1.41991,,
6/20/2011,1.42851,,
6/21/2011,1.432542,,
6/22/2011,1.438166,,
6/23/2011,1.431434,,
6/24/2011,1.427002,,
6/27/2011,1.417133,,
6/28/2011,1.43168,,
6/29/2011,1.435791,,
6/30/2011,1.44789,,
7/1/2011,1.449695,,
7/4/2011,1.453996,,
7/5/2011,1.455307,,
7/6/2011,1.442814,,
7/7/2011,1.433158,,
7/8/2011,1.436451,,
7/11/2011,1.420192,,
7/12/2011,1.40406,,
7/13/2011,1.396902,,
7/14/2011,1.423427,,
7/15/2011,1.415729,,
7/18/2011,1.41231,,
7/19/2011,1.411194,,
7/20/2011,1.417294,,
7/21/2011,1.427002,,
7/22/2011,1.442003,,
7/25/2011,1.438849,,
7/26/2011,1.437153,,
7/27/2011,1.45081,,
7/28/2011,1.437298,,
7/29/2011,1.433199,,
8/1/2011,1.436369,,
8/2/2011,1.426208,,
8/3/2011,1.417334,,
8/4/2011,1.435297,,
8/5/2011,1.406707,,
8/8/2011,1.429409,,
8/9/2011,1.417073,,
8/10/2011,1.438311,,
8/11/2011,1.412469,,
8/12/2011,1.422637,,
8/15/2011,1.427409,,
8/16/2011,1.443835,,
8/17/2011,1.439802,,
8/18/2011,1.442918,,
8/19/2011,1.432439,,
8/22/2011,1.436926,,
8/23/2011,1.436101,,
8/24/2011,1.44371,,
8/25/2011,1.441234,,
8/26/2011,1.437298,,
8/29/2011,1.449506,,
8/30/2011,1.452433,,
8/31/2011,1.443314,,
9/1/2011,1.437463,,
9/2/2011,1.426208,,
9/5/2011,1.415769,,
9/6/2011,1.406312,,
9/7/2011,1.400325,,
9/8/2011,1.40857,,
9/9/2011,1.390414,,
9/12/2011,1.360082,,
9/13/2011,1.366027,,
9/14/2011,1.368607,,
9/15/2011,1.374608,,
9/16/2011,1.386905,,
9/19/2011,1.370145,,
9/20/2011,1.360563,,
9/21/2011,1.369394,,
9/22/2011,1.358603,,
9/23/2011,1.34809,,
9/26/2011,1.354701,,
9/27/2011,1.351808,,
9/28/2011,1.358234,,
9/29/2011,1.353766,,
9/30/2011,1.358585,,
10/3/2011,1.336095,,
10/4/2011,1.319505,,
10/5/2011,1.333013,,
10/6/2011,1.333992,,
10/7/2011,1.342895,,
10/10/2011,1.338598,,
10/11/2011,1.36355,,
10/12/2011,1.364573,,
10/13/2011,1.379196,,
10/14/2011,1.373551,,
10/17/2011,1.387906,,
10/18/2011,1.3744,,
10/19/2011,1.374004,,
10/20/2011,1.3765,,
10/21/2011,1.377904,,
10/24/2011,1.384773,,
10/25/2011,1.392234,,
10/26/2011,1.390453,,
10/27/2011,1.387694,,
10/28/2011,1.417394,,
10/31/2011,1.414007,,
11/1/2011,1.386001,,
11/2/2011,1.365598,,
11/3/2011,1.369,,
11/4/2011,1.382992,,
11/7/2011,1.37893,,
11/8/2011,1.376008,,
11/9/2011,1.382648,,
11/10/2011,1.352667,,
11/11/2011,1.361007,,
11/14/2011,1.378702,,
11/15/2011,1.362416,,
11/16/2011,1.350713,,
11/17/2011,1.344104,,
11/18/2011,1.345804,,
11/21/2011,1.352997,,
11/22/2011,1.348436,,
11/23/2011,1.352192,,
11/24/2011,1.335203,,
11/25/2011,1.333102,,
11/28/2011,1.331345,,
11/29/2011,1.3317,,
11/30/2011,1.33241,,
12/1/2011,1.344393,,
12/2/2011,1.346692,,
12/5/2011,1.341904,,
12/6/2011,1.33867,,
12/7/2011,1.341202,,
12/8/2011,1.340375,,
12/9/2011,1.334543,,
12/12/2011,1.337167,,
12/13/2011,1.317107,,
12/14/2011,1.301914,,
12/15/2011,1.298802,,
12/16/2011,1.302966,,
12/19/2011,1.303696,,
12/20/2011,1.300779,,
12/21/2011,1.308798,,
12/22/2011,1.304002,,
12/23/2011,1.305602,,
12/26/2011,1.304495,,
12/27/2011,1.305057,,
12/28/2011,1.307207,,
12/29/2011,1.292725,,
12/30/2011,1.295605,,
1/2/2012,1.296008,,
1/3/2012,1.294096,,
1/4/2012,1.305602,,
1/5/2012,1.293142,,
1/6/2012,1.279607,,
1/9/2012,1.268038,,
1/10/2012,1.277596,,
1/11/2012,1.275185,,
1/12/2012,1.272394,,
1/13/2012,1.282051,,
1/16/2012,1.264702,,
1/17/2012,1.266705,,
1/18/2012,1.2746,,
1/19/2012,1.286604,,
1/20/2012,1.296496,,
1/23/2012,1.288477,,
1/24/2012,1.302694,,
1/25/2012,1.304104,,
1/26/2012,1.310736,,
1/27/2012,1.309278,,
1/30/2012,1.320795,,
1/31/2012,1.313957,,
2/1/2012,1.307702,,
2/2/2012,1.317003,,
2/3/2012,1.313715,,
2/6/2012,1.312715,,
2/7/2012,1.312164,,
2/8/2012,1.324854,,
2/9/2012,1.324854,,
2/10/2012,1.327845,,
2/13/2012,1.323679,,
2/14/2012,1.315789,,
2/15/2012,1.31337,,
2/16/2012,1.305807,,
2/17/2012,1.31268,,
2/20/2012,1.322716,,
2/21/2012,1.320481,,
2/22/2012,1.324328,,
2/23/2012,1.325574,,
2/24/2012,1.337363,,
2/27/2012,1.346711,,
2/28/2012,1.340662,,
2/29/2012,1.3478,,
3/1/2012,1.33209,,
3/2/2012,1.332268,,
3/5/2012,1.318618,,
3/6/2012,1.322576,,
3/7/2012,1.312336,,
3/8/2012,1.313991,,
3/9/2012,1.327492,,
3/12/2012,1.312508,,
3/13/2012,1.316829,,
3/14/2012,1.308044,,
3/15/2012,1.302253,,
3/16/2012,1.307873,,
3/19/2012,1.317714,,
3/20/2012,1.322926,,
3/21/2012,1.323767,,
3/22/2012,1.321877,,
3/23/2012,1.320481,,
3/26/2012,1.328304,,
3/27/2012,1.336005,,
